Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Nepal,NPL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,38.2438970402226,35.247670013162,36.1502950311573,35.1058750871034,34.6763571054627,33.824896676688,32.3664850386189,31.1644113230204,30.3057163664183,31.3226520633995,33.1793784908122,30.8054854756814,30.0760569579428,28.6226575264719,27.4618953620622,26.5185084313373,25.5178753710017,23.6995484576769,22.334672050342,21.5833727595669,22.1800901918015,22.0214522788058,20.9143699815129,21.2987131119409,21.8720119555441
Nepal,NPL,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,4.82467204843592,4.81807265388496,4.81147325933401,4.80487386478305,4.79827447023209,4.79167507568113,4.79167507568113,4.79167507568113,4.79167507568113,4.79167507568113,4.79167507568113,4.79167507568113,4.79167507568113,4.79167507568113,4.79167507568113,4.79167507568113,4.79167507568113,4.79167507568113,4.79167507568113,4.79167507568113,4.79167507568113,4.79167507568113,4.79167507568113,..,..
Nepal,NPL,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,11.9,10.9,..,..,15.8,..,18.7,..,..,..,..,36,..,..,55.6,..,58,58,..,77.2,..,..,..,..,..
Nepal,NPL,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,37.2999999999999,39.3,..,..,38.3,..,48,..,..,..,..,49.7,..,..,49.62671555,..,52.6,..,..,46.6681216103216,..,..,57.2,..,..
Nepal,NPL,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,57.3604987984238,62.9340545709605,65.9323799879671,68.9017351481142,72.7226435249788,75.4101433788564,82.249766378667,86.3057166487759,82.4748776743063,95.9038988467795,101.309518793684,114.038146852442,118.504088354731,133.309189316301,142.127327727983,140.851504309521,175.636517829682,203.596711008124,229.988302220869,231.188329835535,257.262042794567,306.293365125237,321.045264151601,..,..
Nepal,NPL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,330.352852506274,335.751960804757,334.357159841879,338.999985252938,339.548117309365,347.14074815228,343.770753341625,347.516715150324,356.984304444032,365.025112738645,373.442181313024,384.882490354394,368.950606819553,413.994708557044,431.030290984188,426.325523071049,458.265548485248,484.157515782647,504.622833977068,482.761158642892,524.601266425712,524.354689003349,519.950604103483,..,..
Nepal,NPL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,23.2840037102623,22.5607737189466,17.7371295242283,15.6998644945158,16.6826952635217,14.5836867929394,13.4465909577363,12.8556648764061,12.7758202580003,12.4193541858921,9.58253617198229,7.80613567987597,8.75029128721577,9.2946586776145,10.124042118155,10.2145885930146,8.1795780409177,7.81218865494721,7.81564102178754,7.7799364745157,6.80529835464112,5.11917148492798,6.70239086589236,7.00596728087278,7.62189857137715
Nepal,NPL,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2874494832.4,2740752757.6,2997587654.6,3213264260.6,3366391763.1,3189016423,3402732071.5,3613195511.4,3696697651.9,3777036974.1,3787483271.7,3826237147.3,3809914765.9,4012919215.7,3980972649,4142916401.3,4297388214,4963402939.1,5510938186.4,6515787783.1,7905810313,8820883327.7,9183774214.5,9982808324,10152157325.7
Nepal,NPL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.984,3.793,3.604,3.439,3.279,3.115,2.967,2.857,2.737,2.63,2.541,2.462,2.42,2.36,2.319,2.273,2.226,2.173,2.12,2.08,2.051,2.025,2.002,1.984,..
Nepal,NPL,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-484826.712274881,20850000,-5952541.12704631,14778085.6065136,-417346.383904295,2451784.70709983,-6647983.90370767,5741706.05320872,995123.930669508,38271269.9748301,87741711.6305985,94022157.1167851,91954196.0964528,74179632.6147952,30402676.784735,51895699.9282915,105996375.590658,196265098.563574,68261793.9439986,185563265.634425,126626337.460302,196326024.034829,66059660.947571,74821496.0370769,56900207.0648416
Nepal,NPL,Forest area (sq. km),AG.LND.FRST.K2,57807.6,57988.87,58170.14,58351.41,58532.68,58713.95,58895.22,59076.49,59257.76,59439.03,59620.3,59620.3,59620.3,59620.3,59620.3,59620.3,59620.3,59620.3,59620.3,59620.3,59620.3,59620.3,59620.3,59620.3,..
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,5494252207.90502,6007055042.17687,6050875806.66403,6330473096.54071,7273938314.71988,8130258377.90964,9043715355.8881,10325618017.379,12545438605.3959,12854985464.0764,16002656434.4746,21573872420.7008,21703100877.1309,22162204924.5726,22731612922.1906,24360801286.7638,24524109483.5293,28971588940.364,33111525237.149,34186180699.0255,33433659301.2466,36924841394.2605,41182939600.6209,41047772331.0994,42914268286.7109
Nepal,NPL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.19999998192236,4.79989214255407,0.120143177369414,3.94503776051116,4.68260325152944,3.47918104829496,3.36461478056277,3.41156027980276,6.10463914373472,4.5330787246486,4.81641464694573,3.42180870116162,4.67014192446953,3.52515317129149,6.01148284250441,3.97605327162971,0.433113719381524,8.97727935643466,7.62237610397935,6.65705543110467,-2.3696206292072,4.838149614115,5.6313145568451,1.98254843628392,3.66537430744967
Nepal,NPL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,220,230,230,250,280,300,330,370,430,480,530,620,750,840,860,870,860,970,1120,1240,1190,1250,1380,1430,1470
Nepal,NPL,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1320,1390,1390,1450,1540,1630,1730,1830,1960,2050,2160,2260,2480,2680,2940,3000,3010,3640,3980,4300,4290,4570,5130,5460,5830
Nepal,NPL,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,5409152952.28273,5780042578.17054,5863501889.42279,6396159225.13986,7206823183.34634,8016609145.53236,8846409041.28652,9830014340.70955,11581142548.0752,12953637106.5398,14614765669.412,17130910805.2203,20688275416.3963,23045814209.2559,23743523782.1652,24128375452.3877,24065937869.437,27232902794.1982,31521660761.3272,35197856079.8989,34584610733.5805,36938812371.0019,41059735664.2406,42392461170.6199,43728566186.8304
Nepal,NPL,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,32433168227.8073,34771304302.1457,35171978174.3364,37279215909.84,40003475240.2414,42946440134.901,45979485347.6544,48963981860.7186,52929500267.0711,55788374496.1251,58937730344.4336,62039011556.5258,68371158317.2259,73826857179.739,81460782940.7259,83445512808.502,84283663269.3559,101989475099.996,111813669660.341,122315293663.124,124139939433.761,134717047770.225,152516393547.426,162084989754.991,172888543484.368
Nepal,NPL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,24.3148663462349,22.3430462169922,20.2462111730944,21.4093789298114,24.5311495689792,26.4511581033301,26.8519028137059,28.6852507532697,30.3156469991099,31.6743770945651,38.271206448162,27.8102444789254,28.6027052400212,29.6766090195384,30.9860882268693,31.2774348208688,28.2409991995242,37.3250540060946,39.5478003355175,41.3787409108185,30.4402815098213,35.1635974644693,37.6438482526851,31.1493001529726,30.3993910198841
Nepal,NPL,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,..,..,0.428628769044589,0.686184564855027,0.41530803277214,0.136727857781523,0.322301825518341,0.719873715823001,0.635275666598571,0.822614406932481,1.1842599479754,0.63057636781078,1.07452984569387,2.44880014385554,1.24783157075866,0.617520704475872,..,..
Nepal,NPL,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,71,71,71,75,73,74,85,81,79,90,86,88,86,88,88,85,83,90,91,92,87,90,90,93,97
Nepal,NPL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,32.4265852938696,33.239147361424,28.4935889762169,28.5480191211037,29.464591457087,29.4792606869219,31.3153967991879,31.7236101436193,33.260386093191,34.6600935774766,36.4023696022884,28.490623210221,29.1716147715423,32.5707170600577,35.8585994934377,36.4511417965013,33.9359080838193,36.8302219675524,40.6317459243192,41.4695901129297,34.113575769703,37.934633306985,42.2710106140504,34.5641830124417,32.9079241058137
Nepal,NPL,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,6.5,..,..,..,..,..,..,8.3,..,..,..,..,..,..,..,..,..,..,..,8.7,..,..
Nepal,NPL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,20.7355700311999,16.6609082977555,16.9468247421334,16.9713000603375,16.6573202744672,16.4670892346949,16.0679668054868,15.873140183038,16.049986636556,15.0668034711092,14.2007622567226,13.393470598846,13.9771618084251,13.7983375627601,13.5645652301586,13.1616546296789,12.6554177701811,12.8625858899927,13.2006396343014,13.0106754142894,12.047319925355,11.7920425516798,12.1812284731342,11.9717042539851,11.4245020172191
Nepal,NPL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,4.47243371871953,11.0171482958921,3.93485789816799,3.07030496732148,4.16642715074835,6.11939040793636,7.36003927902544,7.60328894061151,5.61985452382142,15.9083302102455,15.1469324490072,26.3973066649675,7.7411500296797,7.08265099891379,8.03536619587905,4.40904543328786,7.15033478751282,8.26141254915089,4.3558584680418,4.69115593292496,3.21740233241114,6.76271216331268,8.24119195502549,5.74902859335131,2.61300883978525
Nepal,NPL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.642,63.288,63.507,64.229,64.744,65.275,65.891,66.169,66.442,66.6,66.772,67.123,67.364,67.598,67.812,67.374,68.444,68.74,69.036,69.299,69.106,68.385,70.087,70.354,..
Nepal,NPL,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,43.2633943629311,36.7900740792801,32.8382214986407,38.1646041797449,37.2562961458708,38.6949572051468,36.8211500357752,38.6417548400925,36.1007705067565,40.5056856310813,37.4250364276887,31.023637618149,32.147479936159,33.6157887960856,37.3004767810505,30.2658353196536,39.2715584900984,38.268525840339,40.7652619543364,38.9280104647062,32.0395679799268,47.6021002022019,36.4981231203161,32.0650774756611,31.7656587056882
Nepal,NPL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.783989813425201,0.960767214148209,1.26633078093219,1.39282050756047,1.56868123796311,1.68753218051244,1.53003259651123,1.35358169302232,1.3995740545118,1.43935498107438,1.36781608986268,1.35067285523943,1.24370217046399,1.3407258743985,1.43375979820575,1.36813102427041,1.46937461345505,1.48497718496345,1.34998219265679,1.23581135255825,1.32338446484361,1.21581594858048,1.15743842490309,1.07154635588773,0.979452474186084
Nepal,NPL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.0416597,0.0692916,0.0863872,0.318688,0.448859,0.864009,4.35567,12.2026,15.5613,20.6009,33.6317,48.6245,60.3184,77.4277,83.1925,98.8946,114.898,128.864,139.526,136.186,131.921,129.645,133.273,..,..
Nepal,NPL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,79.2,74.8,70.6,66.9,63.5,60.4,57.6,55.1,52.7,50.5,48.3,46.2,44.1,42.1,40.1,38.2,36.4,34.6,33,31.4,29.9,28.6,27.5,26.5,..
Nepal,NPL,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,118.6717936288,120.3782395508,118.4865786799,113.2654449376,108.4036367952,89.4,87.7,84.6,78.6,92.3,89.6,90.9,90.4,92.1,93.3,100,101.3,98.5,94.5,96.4,110.4,104.5,97.6,96.7,..
Nepal,NPL,Net migration,SM.POP.NETM,-147193,-148973,-153730,-168314,-197336,-211024,-241455,-252526,-261540,-266144,-269963,-347552,-371707,-373064,-310156,-221062,-341748,-368787,-295151,182203,162139,130001,-379321,-409782,-401282
Nepal,NPL,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,311240234.375,347815246.582031,334497344.970703,452878021.240234,429662292.480469,407225433.349609,452512115.478516,556966369.628906,614661926.269531,708989318.847656,636330017.089844,749321960.449219,769683105.46875,873331359.863281,883815490.722656,1224444335.9375,1064495727.53906,1269647583.00781,1452363159.17969,1333569213.86719,1760075439.45313,1599871459.96094,1198725219.72656,1173136840.82031,..
Nepal,NPL,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,111498192.002855,146985151.867356,678485891.975507,771072126.453045,822608955.211295,1211823252.50637,1453231426.19465,1733858518.1027,2727140487.27791,2983336877.15601,3464092681.92056,4216894009.62724,4792506200.0437,5583702127.817,5888650154.82927,6729935670.59215,6611838543.93662,6928133767.08804,8286629516.1521,8244465869.48491,8107744661.5632,8225960574.66119,9411659366.20949,10764412527.5866,11254463372.2778
Nepal,NPL,Population density (people per sq. km of land area),EN.POP.DNST,171.234802929892,174.026843390303,176.693275200558,179.203055458668,181.490449947681,183.533017091036,185.318625741193,186.874726194629,188.28069061737,189.557272410185,190.73562608999,191.59047087548,192.081723055459,192.465964422742,193.040599930241,194.095772584583,195.015430763865,195.404659923265,195.882029996512,198.214607603767,202.068880362749,205.61569584932,207.292891524241,207.147638646669,..
Nepal,NPL,Population growth (annual %),SP.POP.GROW,1.73127486408485,1.61738284845393,1.52057612057996,1.41042300664335,1.26834840063401,1.11915460082368,0.968206396130087,0.83618340426827,0.749540559520267,0.675732337813135,0.619710468212554,0.447181720951167,0.256079255262795,0.199840751964584,0.298119921280857,0.545118124856758,0.472697719209503,0.199389989212823,0.244000280298262,1.18377302604311,1.92583106605859,1.74002411752275,0.81238557412485,-0.0700958873206174,-0.146800968936231
Nepal,NPL,"Population, total",SP.POP.TOTL,24546509,24946748,25328981,25688758,26016656,26309458,26565425,26788492,26990037,27173035,27341952,27464494,27534915,27589996,27672370,27823629,27955462,28011258,28079689,28414064,28966574,29475010,29715436,29694614,29651054
Nepal,NPL,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,55.7,..,..,..,..,..,..,21.5,..,..,..,..,..,..,..,..,..,..,..,2.4,..,..
Nepal,NPL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,30.9,..,..,..,..,..,..,25.2,..,..,..,..,..,..,..,..,..,..,..,20.3,..,..
Nepal,NPL,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1
Nepal,NPL,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,42.8,..,..,..,..,38.6,..,..,..,31.1,28.9,..,..,29.7,..,27,..,..,24.4,..,..,18.3,..,..
Nepal,NPL,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,64.3818817138672,63.8467292785645,68.2165985107422,68.0709228515625,68.4590530395508,71.7987289428711,74.970100402832,..,79.9511795043945,..,..,..,106.135818481445,106.339973449707,109.23908996582,112.280647277832,118.090019226074,114.999533575874,..,118.470123291016,..,101.089345571367,101.509212035858,116.979633773629,112.229895338538
Nepal,NPL,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,10.6203621721899,10.4516560991317,10.502935075733,10.9052050764783,11.1375335585162,11.5479494818565,10.7436739012115,11.8691804508489,12.3003881528778,14.1298549387213,14.8983557656354,13.0566910729399,13.8909014659574,15.1688801608539,16.2338856665405,16.9926063405383,18.5759336570249,19.937328364748,22.0168965975781,22.4013479087979,19.3654266718347,19.882121562856,..,16.5336746122732,..
Nepal,NPL,"School enrollment, primary (% gross)",SE.PRM.ENRR,114.346168518066,106.702140808105,110.702140808105,109.978630065918,112.833976745605,113.656700134277,128.364685058594,130.224639892578,128.883773803711,141.323684692383,147.086534908967,151.550483561125,149.360557184797,145.726105062929,143.002222135589,143.572010949657,139.177686890567,135.346176281377,..,137.43376159668,121.90357208252,119.976329501746,121.234804321367,126.553677663081,124.621898762462
Nepal,NPL,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.740620017051697,0.77267998456955,0.788039982318878,0.812870025634766,..,0.867730021476746,0.910690009593964,0.946439981460571,0.970969974994659,0.984860002994537,1.02895998954773,1.03849005699158,1.05223000049591,1.05219995975494,1.05302000045776,1.05463004112244,1.05691003799438,1.05177927017212,..,1.04648995399475,1.01226997375488,0.993290066719055,0.954387962818146,..,..
Nepal,NPL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,34.4201507568359,37.3896903991699,41.0556297302246,42.0749092102051,..,45.098201751709,42.5181617736816,42.0970306396484,48.0189094543457,49.2625999450684,55.5892906188965,58.9935111999512,63.1414794921875,65.4935302734375,67.5318298339844,68.6131210327148,71.7744979858398,74.4113311767578,..,80.2800521850586,85.3101577758789,83.9220209713597,84.1026475876285,89.8898815141438,90.3878462155916
Nepal,NPL,Surface area (sq. km),AG.SRF.TOTL.K2,147180,147180,147180,147180,147180,147180,147180,147180,147180,147180,147180,147180,147180,147180,147180,147180,147180,147180,147180,147180,147180,147180,147180,147180,..
Nepal,NPL,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,8.73598111139219,8.80257474738339,8.56058314089016,8.65181185256516,8.97495850015557,9.17945342137588,8.77975841023477,9.7724734037072,10.4400864087645,11.844036864345,13.3961154418188,11.6246777452046,12.040804546654,13.297885857998,13.9949104858592,14.6863045675353,16.1437497561064,17.9993621205853,19.0828260572702,19.8090602391943,15.7736497317824,17.4853032787772,..,13.9448572554799,..
Nepal,NPL,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,17.2,23.5,23.4,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6
Nepal,NPL,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,7.5975431144524,7.87038356756582,10.2941106937522,10.290152428009,9.14697841956767,8.45505971068347,10.1944792386661,8.87005453104665,8.42362285737834,10.0855637031227,10.5594747481963,9.17595198152475,10.2597284623763,8.81842257769137,8.13428693517382,8.44164950024381,9.29925073721298,8.48049668523619,7.22410958183493,8.25373775152271,12.2018914082922,9.85426077463436,10.2136643776037,11.8654143939064,12.3916778046586
Nepal,NPL,Urban population growth (annual %),SP.URB.GROW,7.0383536764459,6.96859754042475,8.08773907526679,9.65088986288303,10.2269016511588,10.0684809370206,9.39175399169321,8.37572777810589,7.14931967507118,5.73450687520785,4.1510973235054,2.24386457415578,1.06981932994082,0.944227139325064,0.970449973185209,1.14262025692369,0.992516788067837,0.638582888667263,0.599481689574772,1.45232104803645,2.10403122358509,1.79922776495663,1.04653985385722,0.297251429494459,0.196822600544043
Bhutan,BTN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,58.015,53.936,49.647,46.144,43.964,42.66,41.597,40.63,38.59,36.3,31.864,27.948,24.734,22.16,19.307,16.456,14.108,11.332,9.369,8.139,8.74,9.645,9.388,9.364,..
Bhutan,BTN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,21.6206028723141,20.8835885609201,20.8199814492499,19.7868423892498,19.3785149554207,18.0339346830792,17.3412992346729,14.9062410213406,14.4876928759977,14.005454995288,12.4128589573486,11.7996340560809,11.5729895457402,11.8526302443834,12.0637822394106,11.9950705393551,12.0023717482714,12.9297924115136,13.5509200361014,12.9339527848851,15.703075564462,15.7947840049801,14.6710119560904,14.9931086936318,..
Bhutan,BTN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,0.433205128205128,0.433205128205128,0.433205128205128,0.433205128205128,0.433205128205128,0.433205128205128,0.433205128205128,0.433205128205128,0.433205128205128,0.433205128205128,0.433205128205128,0.433205128205128,0.433205128205128,0.433205128205128,0.433205128205128,..,..
Bhutan,BTN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,27.3,..,..,56.1,..,52.3,57.1,71.4,66.3,66,64.5,70,74.6,89,89,89,89,96.4,96.2,96.3,99.3,98.9,..,..,..
Bhutan,BTN,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,30.7,..,..,..,..,..,..,..,..,..,65.60409679,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.7814388650274,90.6312079619819,98.0948205313249,76.6188363429082
Bhutan,BTN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,276.691507415332,308.219954220272,314.550260212075,359.542084843091,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,28.0014111590781,25.2417137581544,22.9202319620156,24.3568394131845,29.6518401624113,36.4043942963452,51.8129303116649,52.3571269654224,46.598977305103,42.46629308784,39.3870452376357,37.9232018736818,35.7881097866179,37.4343659431634,34.1893414068432,31.5360910045004,27.1228339132394,28.4464080232377,29.1897191930732,31.4575032617598,28.0656355144502,29.1987406924537,25.4988399587876,28.3881079027315,..
Bhutan,BTN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,211571982.8,272712510.2,386049931.1,493626169.2,601316819.9,656602174.2,721112613.6,801238273.2,693075804.2,786548880.3,934629272.1,1070492249.6,1449649027.4,1628150561,1941155641.3,2111104022.8,2389670352.4,2707950876.9,2651977085,2803804731.6,3236756638.4,3268867963.8,3160243054.4,3266699740.1,3400087106.3
Bhutan,BTN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.378,3.188,3.012,2.865,2.781,2.726,2.66,2.589,2.481,2.364,2.252,2.155,2.068,2,1.923,1.835,1.738,1.621,1.517,1.448,1.502,1.488,1.478,1.462,..
Bhutan,BTN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,0,0,2425410,3370310,8859910,6210880,6122702.14271106,73855769.764882,3144001.01949936,18299707.2343963,75274009.0283125,31141614.8601364,24380673.5733894,20433631.0650379,23534931.7519759,6450953.84974429,11884162.3485119,-16553759.9525493,2649454.31118453,13011377.2857267,-2786960.89013148,6783112.48768632,8402097.14562732,11916048.2892369,22778261.8023186
Bhutan,BTN,Forest area (sq. km),AG.LND.FRST.K2,26060,26159.29,26258.58,26357.87,26457.16,26556.45,26655.74,26755.03,26854.32,26953.61,27052.9,27072.68,27092.46,27112.24,27132.02,27151.8,27171.6,27191.4,27211.2,27230,27250,27270,27290,27310.2,..
Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,460733418.399276,496110225.710307,559345263.708309,651935430.314445,735348490.428435,860391000.221655,942879878.538879,1255767964.00491,1317517834.59916,1331343797.77308,1708880730.20989,1977728658.68259,1973387227.96519,1943696951.65411,2089079570.58285,2187815803.36833,2357504760.78592,2591358009.20276,2583335721.85904,2735683570.46155,2457604333.90927,2768802960.11204,2898227743.75576,3012896789.24928,..
Bhutan,BTN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.35506838174288,7.32837435673082,10.4437797168913,7.78656040877364,5.15725736177561,6.93507146766659,5.6408051539139,16.1047836542012,4.52944877696235,7.66749238553135,11.9318738376229,8.4892584842808,5.16482012683895,1.73634039505693,5.88108550658288,6.66080128866197,8.47594339232963,2.08684522733067,3.50187185732737,5.75514851246506,-10.2183974208569,4.42136738945015,5.21386783786224,4.63215704523927,..
Bhutan,BTN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,710,780,860,960,1090,1260,1390,1700,1850,1980,2180,2430,2620,2630,2670,2740,2880,2960,3150,3370,3040,3300,3600,3730,..
Bhutan,BTN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,3110,3340,3610,3860,4080,4460,4840,5650,5880,6220,6870,7480,7960,8120,8720,9550,10390,10720,10950,11830,11750,12700,14280,15320,..
Bhutan,BTN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,423072895.763584,474119632.808911,536844923.40053,612258231.19046,708803348.871725,833908736.416416,930640625.632636,1151576700.84209,1266571142.55283,1371161048.1041,1527232683.74104,1722702421.91535,1879628310.74548,1911061759.072,1960592918.5641,2030629710.94194,2152170785.36801,2230803840.8818,2392690842.31536,2578551319.66653,2342260679.6698,2558909594.57066,2810795223.13082,2930793206.0704,..
Bhutan,BTN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1856062353.38333,2038156361.47059,2254204845.00157,2460686479.31926,2655627508.91149,2953603559.32,3247957427.99115,3834926032.25678,4035330839.72591,4316930870.30539,4822146567.6864,5305026900.68185,5709319649.78541,5886692412.62954,6393664243.92203,7070877308.08089,7767567930.1109,8085241618.79008,8318863681.76297,9044743247.8753,9047496314.57885,9846215602.05732,11152433318.6058,12047830046.1539,..
Bhutan,BTN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,54.0420474077414,61.3891806428222,68.5694487644125,66.860297997122,67.7331934324244,61.2151499544783,47.8076929499924,42.9183614516456,44.1634785286925,50.189271152596,62.9334525245912,68.2199911028334,69.4487268866834,64.0143242143309,56.5119544142318,56.4311104866744,56.3993877727553,54.1677690387849,54.0155173557361,46.0853579354704,39.0705723574357,44.3885960181084,55.7788292940378,45.2657365019991,..
Bhutan,BTN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,0.7514397285943,0.126757285150394,0.215969979129734,0.137310610162976,8.75610659565705E-05,0.0230326501174942,..,..,..,..,0.48623381410229,0.0945189011247493,0.0586540724500387,0.0818080898528299,..,0.0122179939865199,0.0107261524845822,..
Bhutan,BTN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,78,78,78,88,87,93,90,95,99,94,95,95,95,94,97,97,97,97,97,97,93,97,97,99,97
Bhutan,BTN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,46.0250859513651,45.8528609714044,47.363085238581,48.4930612461766,59.4087116380181,61.3390192465892,56.3448645794603,54.5718954495773,55.3552583644183,59.0931184774042,65.623621455957,64.8723983474244,58.2569173603391,57.618172334879,53.7449147944863,58.1030694550492,49.2619189365981,48.3419936617844,50.550001136535,44.6660134423907,43.7647155250135,48.3837075785288,60.0723765638263,53.348519966123,..
Bhutan,BTN,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,6.5,..,..,..,6.7,..,..,..,..,6.7,..,..,..,..,6.7,..,..,..,..,8.8,..,..
Bhutan,BTN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,33.3183174679356,35.4249844481953,35.7295816748361,36.1445809474928,34.5745128686706,34.0427943524964,35.6000595350092,41.6218746913227,40.8156244643724,39.4589101877082,39.32493053906,37.4178826768856,38.2126912443455,38.8444853647316,37.6449550742574,38.4680946453953,38.448996403302,39.0388793784971,35.2652134391702,33.0939030506784,31.7909765311756,31.6232724038612,31.8248447380802,29.4044714570934,..
